2019-05-18 14:55:38,658 - matrix_completion_ill_condition.py[line:142] - INFO: measurement rate 0.39, epoch 0, layer number 30, loss= tensor(0.8176, device='cuda:0')
2019-05-21 23:46:37,150 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 171, layer number 30, loss= tensor(0.1111, device='cuda:0')
2019-05-21 23:47:38,185 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 172, layer number 30, loss= tensor(0.1072, device='cuda:0')
2019-05-21 23:48:39,384 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 173, layer number 30, loss= tensor(0.1066, device='cuda:0')
2019-05-21 23:49:39,980 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 174, layer number 30, loss= tensor(0.1082, device='cuda:0')
2019-05-21 23:50:41,191 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 175, layer number 30, loss= tensor(0.1016, device='cuda:0')
2019-05-21 23:51:42,135 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 176, layer number 30, loss= tensor(0.1039, device='cuda:0')
2019-05-21 23:52:43,086 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 177, layer number 30, loss= tensor(0.1047, device='cuda:0')
2019-05-21 23:53:44,231 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 178, layer number 30, loss= tensor(0.1002, device='cuda:0')
2019-05-21 23:54:46,000 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 179, layer number 30, loss= tensor(0.1020, device='cuda:0')
2019-05-21 23:55:46,700 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 180, layer number 30, loss= tensor(0.0980, device='cuda:0')
2019-05-21 23:56:48,828 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 181, layer number 30, loss= tensor(0.0998, device='cuda:0')
2019-05-21 23:57:52,321 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 182, layer number 30, loss= tensor(0.1014, device='cuda:0')
2019-05-21 23:58:53,684 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 183, layer number 30, loss= tensor(0.1151, device='cuda:0')
2019-05-21 23:59:55,577 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 184, layer number 30, loss= tensor(0.1172, device='cuda:0')
2019-05-22 00:00:58,544 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 185, layer number 30, loss= tensor(0.1147, device='cuda:0')
2019-05-22 00:02:00,688 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 186, layer number 30, loss= tensor(0.1135, device='cuda:0')
2019-05-22 00:03:02,343 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 187, layer number 30, loss= tensor(0.0997, device='cuda:0')
2019-05-22 00:04:04,506 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 188, layer number 30, loss= tensor(0.1075, device='cuda:0')
2019-05-22 00:05:07,166 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 189, layer number 30, loss= tensor(0.1027, device='cuda:0')
2019-05-22 00:06:09,104 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 190, layer number 30, loss= tensor(0.1095, device='cuda:0')
2019-05-22 00:07:11,141 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 191, layer number 30, loss= tensor(0.0947, device='cuda:0')
2019-05-22 00:08:12,850 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 192, layer number 30, loss= tensor(0.1189, device='cuda:0')
2019-05-22 00:09:15,258 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 193, layer number 30, loss= tensor(0.0984, device='cuda:0')
2019-05-22 00:10:16,685 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 194, layer number 30, loss= tensor(0.1123, device='cuda:0')
2019-05-22 00:11:19,069 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 195, layer number 30, loss= tensor(0.1054, device='cuda:0')
2019-05-22 00:12:21,246 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 196, layer number 30, loss= tensor(0.1207, device='cuda:0')
2019-05-22 00:13:22,880 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 197, layer number 30, loss= tensor(0.1021, device='cuda:0')
2019-05-22 00:14:24,894 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 198, layer number 30, loss= tensor(0.1041, device='cuda:0')
2019-05-22 00:15:27,051 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 199, layer number 30, loss= tensor(0.1085, device='cuda:0')
2019-05-22 00:16:28,448 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 200, layer number 30, loss= tensor(0.1588, device='cuda:0')
2019-05-22 00:17:29,998 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 201, layer number 30, loss= tensor(0.3103, device='cuda:0')
2019-05-22 00:18:30,649 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 202, layer number 30, loss= tensor(0.2712, device='cuda:0')
2019-05-22 00:19:31,658 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 203, layer number 30, loss= tensor(0.3368, device='cuda:0')
2019-05-22 00:20:33,450 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 204, layer number 30, loss= tensor(0.3249, device='cuda:0')
2019-05-22 00:21:35,467 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 205, layer number 30, loss= tensor(0.2993, device='cuda:0')
2019-05-22 00:22:37,487 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 206, layer number 30, loss= tensor(0.2857, device='cuda:0')
2019-05-22 00:23:39,663 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 207, layer number 30, loss= tensor(0.2769, device='cuda:0')
2019-05-22 00:24:42,161 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 208, layer number 30, loss= tensor(0.2296, device='cuda:0')
2019-05-22 00:25:44,364 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 209, layer number 30, loss= tensor(0.2525, device='cuda:0')
2019-05-22 00:26:46,792 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 210, layer number 30, loss= tensor(0.2185, device='cuda:0')
2019-05-22 00:27:49,057 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 211, layer number 30, loss= tensor(0.1968, device='cuda:0')
2019-05-22 00:28:51,911 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 212, layer number 30, loss= tensor(0.1725, device='cuda:0')
2019-05-22 00:29:54,113 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 213, layer number 30, loss= tensor(0.1434, device='cuda:0')
2019-05-22 00:30:56,687 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 214, layer number 30, loss= tensor(0.2500, device='cuda:0')
2019-05-22 00:31:58,905 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 215, layer number 30, loss= tensor(0.4241, device='cuda:0')
2019-05-22 00:33:01,065 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 216, layer number 30, loss= tensor(0.4283, device='cuda:0')
2019-05-22 00:34:02,570 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 217, layer number 30, loss= tensor(0.4145, device='cuda:0')
2019-05-22 00:35:13,489 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 218, layer number 30, loss= tensor(0.3840, device='cuda:0')
2019-05-22 00:41:09,995 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 219, layer number 30, loss= tensor(0.3803, device='cuda:0')
2019-05-22 00:50:10,325 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 220, layer number 30, loss= tensor(0.3607, device='cuda:0')
2019-05-22 00:59:08,342 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 221, layer number 30, loss= tensor(0.3494, device='cuda:0')
2019-05-22 01:08:16,708 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 222, layer number 30, loss= tensor(0.3556, device='cuda:0')
2019-05-22 01:17:35,310 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 223, layer number 30, loss= tensor(0.3644, device='cuda:0')
2019-05-22 01:26:51,652 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 224, layer number 30, loss= tensor(0.3582, device='cuda:0')
2019-05-22 01:35:55,843 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 225, layer number 30, loss= tensor(0.3478, device='cuda:0')
2019-05-22 01:45:44,714 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 226, layer number 30, loss= tensor(0.3263, device='cuda:0')
2019-05-22 01:55:15,888 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 227, layer number 30, loss= tensor(0.3080, device='cuda:0')
2019-05-22 02:04:41,767 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 228, layer number 30, loss= tensor(0.2797, device='cuda:0')
2019-05-22 02:14:17,823 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 229, layer number 30, loss= tensor(0.2351, device='cuda:0')
2019-05-22 02:23:38,508 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 230, layer number 30, loss= tensor(0.2220, device='cuda:0')
2019-05-22 02:33:10,947 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 231, layer number 30, loss= tensor(0.2419, device='cuda:0')
2019-05-22 02:42:29,067 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 232, layer number 30, loss= tensor(0.2356, device='cuda:0')
2019-05-22 02:51:57,374 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 233, layer number 30, loss= tensor(0.2130, device='cuda:0')
2019-05-22 03:01:26,582 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 234, layer number 30, loss= tensor(0.1923, device='cuda:0')
2019-05-22 03:10:49,877 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 235, layer number 30, loss= tensor(0.1965, device='cuda:0')
2019-05-22 03:20:10,554 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 236, layer number 30, loss= tensor(0.1843, device='cuda:0')
2019-05-22 03:29:42,391 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 237, layer number 30, loss= tensor(0.1669, device='cuda:0')
2019-05-22 03:39:08,421 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 238, layer number 30, loss= tensor(0.1554, device='cuda:0')
2019-05-22 03:48:34,099 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 239, layer number 30, loss= tensor(0.1594, device='cuda:0')
2019-05-22 03:57:55,715 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 240, layer number 30, loss= tensor(0.1424, device='cuda:0')
2019-05-22 04:07:03,127 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 241, layer number 30, loss= tensor(0.1486, device='cuda:0')
2019-05-22 04:15:55,723 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 242, layer number 30, loss= tensor(0.1449, device='cuda:0')
2019-05-22 04:24:52,573 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 243, layer number 30, loss= tensor(0.1432, device='cuda:0')
2019-05-22 04:33:44,543 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 244, layer number 30, loss= tensor(0.1334, device='cuda:0')
2019-05-22 04:42:44,709 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 245, layer number 30, loss= tensor(0.1219, device='cuda:0')
2019-05-22 04:51:41,517 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 246, layer number 30, loss= tensor(0.1432, device='cuda:0')
2019-05-22 05:00:38,659 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 247, layer number 30, loss= tensor(0.1179, device='cuda:0')
2019-05-22 05:09:29,345 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 248, layer number 30, loss= tensor(0.1305, device='cuda:0')
2019-05-22 05:18:53,825 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 249, layer number 30, loss= tensor(0.1160, device='cuda:0')
2019-05-22 05:28:11,571 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 250, layer number 30, loss= tensor(0.1129, device='cuda:0')
2019-05-22 05:37:10,069 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 251, layer number 30, loss= tensor(0.1138, device='cuda:0')
2019-05-22 05:46:03,724 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 252, layer number 30, loss= tensor(0.1053, device='cuda:0')
2019-05-22 05:54:57,710 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 253, layer number 30, loss= tensor(0.1073, device='cuda:0')
2019-05-22 06:03:45,421 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 254, layer number 30, loss= tensor(0.1018, device='cuda:0')
2019-05-22 06:12:46,185 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 255, layer number 30, loss= tensor(0.0956, device='cuda:0')
2019-05-22 06:21:26,242 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 256, layer number 30, loss= tensor(0.0967, device='cuda:0')
2019-05-22 06:30:34,813 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 257, layer number 30, loss= tensor(0.0929, device='cuda:0')
2019-05-22 06:39:34,837 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 258, layer number 30, loss= tensor(0.0925, device='cuda:0')
2019-05-22 06:49:03,239 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 259, layer number 30, loss= tensor(0.0863, device='cuda:0')
2019-05-22 06:58:29,974 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 260, layer number 30, loss= tensor(0.0865, device='cuda:0')
2019-05-22 07:07:26,129 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 261, layer number 30, loss= tensor(0.0851, device='cuda:0')
2019-05-22 07:16:13,870 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 262, layer number 30, loss= tensor(0.0862, device='cuda:0')
2019-05-22 07:25:12,887 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 263, layer number 30, loss= tensor(0.0825, device='cuda:0')
2019-05-22 07:34:01,710 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 264, layer number 30, loss= tensor(0.0837, device='cuda:0')
2019-05-22 07:43:17,942 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 265, layer number 30, loss= tensor(0.0811, device='cuda:0')
2019-05-22 07:52:19,162 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 266, layer number 30, loss= tensor(0.0796, device='cuda:0')
2019-05-22 08:01:41,500 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 267, layer number 30, loss= tensor(0.0745, device='cuda:0')
2019-05-22 08:10:53,884 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 268, layer number 30, loss= tensor(0.0697, device='cuda:0')
2019-05-22 08:19:46,045 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 269, layer number 30, loss= tensor(0.0695, device='cuda:0')
2019-05-22 08:28:29,962 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 270, layer number 30, loss= tensor(0.0696, device='cuda:0')
2019-05-22 08:37:47,528 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 271, layer number 30, loss= tensor(0.0673, device='cuda:0')
2019-05-22 08:47:01,078 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 272, layer number 30, loss= tensor(0.0653, device='cuda:0')
2019-05-22 08:56:01,589 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 273, layer number 30, loss= tensor(0.0642, device='cuda:0')
2019-05-22 09:05:01,464 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 274, layer number 30, loss= tensor(0.0615, device='cuda:0')
2019-05-22 09:13:50,300 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 275, layer number 30, loss= tensor(0.0614, device='cuda:0')
2019-05-22 09:22:59,361 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 276, layer number 30, loss= tensor(0.0612, device='cuda:0')
2019-05-22 09:32:30,627 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 277, layer number 30, loss= tensor(0.0628, device='cuda:0')
2019-05-22 09:41:56,029 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 278, layer number 30, loss= tensor(0.0600, device='cuda:0')
2019-05-22 09:50:58,453 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 279, layer number 30, loss= tensor(0.0604, device='cuda:0')
2019-05-22 09:59:54,496 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 280, layer number 30, loss= tensor(0.0601, device='cuda:0')
2019-05-22 10:09:03,674 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 281, layer number 30, loss= tensor(0.0607, device='cuda:0')
2019-05-22 10:18:00,871 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 282, layer number 30, loss= tensor(0.0613, device='cuda:0')
2019-05-22 10:26:51,167 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 283, layer number 30, loss= tensor(0.0617, device='cuda:0')
2019-05-22 10:35:46,520 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 284, layer number 30, loss= tensor(0.0589, device='cuda:0')
2019-05-22 10:44:44,740 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 285, layer number 30, loss= tensor(0.0584, device='cuda:0')
2019-05-22 10:53:36,789 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 286, layer number 30, loss= tensor(0.0561, device='cuda:0')
2019-05-22 11:02:28,136 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 287, layer number 30, loss= tensor(0.0570, device='cuda:0')
2019-05-22 11:11:38,276 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 288, layer number 30, loss= tensor(0.0560, device='cuda:0')
2019-05-22 11:21:09,454 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 289, layer number 30, loss= tensor(0.0560, device='cuda:0')
